"","vote16","protest","vote20jb","vote20bs","apppres7","econpres7","covidpres7","healthcarepres7","dtleader1","dtleader2","econnow","confecon","taxecon","hlthcare2","covid1","covid2","covid_elect","impeach1","impeach2","inc_anes","inc_cpsmod"
"1959",2,0,1,1,1,2,88,4,88,2,1,2,1,1,1,2,1,2,2,25,66
"1960",4,0,2,2,5,3,88,6,88,4,3,4,2,5,1,1,4,6,3,66,66
"1961",4,0,1,1,2,2,88,2,88,1,5,4,2,3,2,1,2,7,1,66,66
"1962",3,0,3,3,3,1,88,1,88,2,5,5,2,1,4,1,2,6,2,66,22
"1963",4,0,3,2,7,5,88,5,88,5,5,4,4,2,2,2,3,1,7,5,66
"1964",1,0,1,1,3,2,88,3,88,3,1,5,4,2,1,1,2,7,1,66,66
"1965",4,0,4,4,7,7,88,7,88,1,2,3,1,5,4,3,2,4,4,66,66
"1966",3,0,2,4,5,3,88,5,88,5,5,3,4,1,3,1,3,1,5,66,66
"1967",4,0,4,1,1,1,88,2,88,1,4,3,3,1,3,3,3,7,1,11,66
"1968",2,0,2,2,7,7,88,7,88,5,5,5,7,5,3,2,2,1,7,66,5
"1969",1,0,1,1,1,1,88,1,88,1,2,2,4,1,3,1,4,4,4,66,66
"1970",2,0,2,2,7,7,88,7,88,5,5,5,7,2,1,1,2,1,7,66,66
"1971",1,0,1,1,1,1,88,2,88,1,3,3,1,1,3,2,2,7,1,66,8
"1972",4,0,2,3,7,7,88,7,88,5,5,3,7,1,3,2,3,7,7,2,66
"1973",1,0,1,1,2,1,88,3,88,2,2,2,3,3,5,3,1,7,1,66,14
"1974",1,0,1,1,1,3,88,3,88,3,2,2,1,3,1,1,1,1,2,19,66
"1975",1,0,1,1,1,1,88,2,88,1,4,3,1,2,4,2,1,7,1,66,9
"1976",1,0,1,1,1,2,88,2,88,2,4,2,1,1,4,3,2,7,1,21,66
"1977",4,0,3,2,5,3,88,3,88,3,2,2,4,2,3,2,2,4,3,12,66
"1978",4,0,2,2,7,7,88,7,88,5,4,4,5,5,4,2,2,1,7,66,66
"1979",4,0,2,2,7,7,88,7,88,5,3,5,7,4,3,3,3,1,3,16,66
"1980",1,0,1,1,2,3,88,3,88,2,3,2,4,2,3,3,2,4,4,17,66
"1981",3,0,1,1,1,2,88,2,88,1,4,3,2,3,2,1,4,7,1,66,5
"1982",4,0,4,4,2,2,88,4,88,3,1,2,4,1,3,4,2,6,3,66,20
"1983",2,0,2,2,7,7,88,7,88,5,5,5,4,5,1,1,3,1,7,66,66
"1984",2,1,2,2,1,1,88,2,88,1,2,5,6,5,1,1,1,2,2,22,66
"1985",4,0,3,2,6,6,88,7,88,5,4,4,6,4,1,1,3,1,7,66,66
"1986",1,0,1,1,1,1,88,2,88,1,1,3,3,3,4,2,1,7,1,66,13
"1987",1,0,1,1,2,1,88,3,88,3,1,3,2,4,4,2,2,7,1,7,66
"1988",4,0,2,2,7,7,88,7,88,5,5,5,7,5,1,1,3,1,7,66,66
"1989",1,0,1,1,1,1,88,1,88,1,1,1,1,5,1,2,2,7,1,66,66
"1990",1,1,1,1,1,1,88,1,88,1,1,3,5,4,3,2,3,1,2,66,66
"1991",2,0,2,2,7,7,88,6,88,4,4,2,5,4,2,4,1,1,7,66,66
"1992",1,0,3,3,5,3,88,5,88,4,5,3,5,2,2,4,2,6,4,26,66
"1993",1,0,3,3,4,4,88,4,88,1,5,5,4,5,1,1,4,4,4,4,66
"1994",2,0,2,2,7,7,88,7,88,5,5,5,7,1,3,4,2,1,7,26,66
"1995",2,0,2,2,7,3,88,7,88,5,5,5,3,1,3,1,2,1,7,23,66
"1996",1,0,2,3,4,3,88,3,88,4,2,3,3,2,1,1,1,4,3,66,66
"1997",3,0,3,3,7,7,88,7,88,5,3,4,4,3,3,2,2,4,4,6,66
"1998",1,0,1,1,3,3,88,4,88,4,3,2,4,1,5,3,2,6,1,22,66
"1999",2,0,2,2,7,7,88,7,88,5,5,5,6,4,3,1,4,1,7,66,11
"2000",4,0,2,2,6,3,88,6,88,4,5,2,4,1,5,2,3,4,4,66,66
"2001",1,0,1,1,1,2,88,2,88,1,1,4,1,3,2,2,1,5,5,66,8
"2002",2,0,2,1,6,3,88,6,88,5,5,3,3,2,3,2,3,4,6,66,66
"2003",1,0,1,1,1,1,88,1,88,1,1,1,1,1,5,3,3,7,1,7,66
"2004",1,0,1,1,1,1,88,2,88,2,2,2,2,1,4,2,2,7,2,14,66
"2005",4,0,2,2,4,3,88,4,88,2,2,3,3,5,1,1,3,2,2,66,10
"2006",4,0,4,4,6,3,88,3,88,4,5,4,4,1,1,1,3,7,2,66,66
"2007",1,0,1,1,5,2,88,5,88,4,2,5,4,1,2,1,4,7,1,3,66
"2008",1,0,1,1,2,2,88,3,88,2,5,5,3,1,1,1,2,7,1,10,66
"2009",1,0,2,2,6,6,88,6,88,5,5,3,3,2,4,4,2,1,7,7,66
"2010",2,0,2,2,7,7,88,7,88,5,3,5,5,3,3,1,1,1,7,15,66
"2011",1,0,1,1,3,3,88,5,88,4,5,4,3,2,3,1,2,7,1,6,66
"2012",2,0,2,2,4,4,88,4,88,5,5,2,4,5,4,2,4,4,4,3,66
"2013",2,0,2,2,1,2,88,2,88,2,2,2,2,2,2,2,2,2,2,66,66
"2014",1,0,1,1,2,3,88,2,88,2,2,2,6,2,3,3,2,3,4,16,66
"2015",2,0,2,2,7,7,88,7,88,4,5,4,5,2,2,1,1,1,7,66,66
"2016",1,0,1,1,1,1,88,1,88,1,4,3,1,1,2,1,3,7,1,66,66
"2017",4,0,1,1,2,4,88,4,88,2,3,2,1,1,5,5,2,7,1,6,66
"2018",1,0,1,1,2,5,88,4,88,1,3,2,1,2,1,1,2,7,2,66,66
"2019",2,0,2,2,7,7,88,7,88,5,5,5,6,1,4,1,3,1,7,66,66
"2020",2,0,2,2,7,6,88,7,88,5,5,3,5,2,3,2,3,1,7,20,66
"2021",2,0,2,2,7,7,88,7,88,5,5,5,5,1,4,1,2,1,7,26,66
"2022",2,0,2,2,7,6,88,7,88,5,5,5,5,5,1,1,2,2,5,66,21
"2023",2,0,3,3,3,3,88,3,88,3,4,3,4,4,4,2,3,5,3,2,66
"2024",3,0,3,3,5,5,88,6,88,5,4,5,6,5,1,1,2,4,5,4,66
"2025",2,0,2,2,6,4,88,6,88,4,5,5,1,5,1,1,3,1,3,10,66
"2026",4,0,2,2,5,4,88,4,88,5,2,4,4,5,1,1,3,1,5,66,66
"2027",1,0,1,1,1,1,88,1,88,1,5,3,1,2,3,1,1,7,1,17,66
"2028",2,0,2,2,7,7,88,7,88,2,3,5,6,2,3,1,3,4,4,66,66
"2029",1,0,1,1,1,1,88,3,88,1,4,5,1,2,1,1,1,7,1,21,66
"2030",2,0,2,2,7,7,88,7,88,5,5,2,6,1,1,4,3,1,7,66,22
"2031",2,0,2,2,7,7,88,7,88,5,5,4,4,2,3,2,2,1,7,3,66
"2032",1,0,1,1,1,1,88,2,88,1,4,4,2,4,4,1,2,7,1,66,8
"2033",2,0,2,2,7,6,88,7,88,5,5,1,1,3,2,4,3,1,7,66,4
"2034",2,0,2,2,7,5,88,6,88,3,5,5,3,2,2,1,3,6,5,66,66
"2035",1,0,1,1,1,1,88,1,88,1,1,1,1,2,5,5,2,7,1,18,66
"2036",2,0,2,2,7,7,88,7,88,5,5,4,4,2,5,4,2,1,7,14,66
"2037",2,0,2,2,7,7,88,7,88,5,5,5,6,2,3,1,3,2,6,66,66
"2038",1,0,1,1,1,1,88,4,88,1,5,3,2,3,3,3,2,7,1,66,3
"2039",2,0,2,2,7,5,88,4,88,5,3,2,4,3,4,3,2,4,4,2,66
"2040",1,1,3,3,1,2,88,1,88,2,2,2,2,2,2,1,4,1,2,22,66
"2041",1,0,1,1,1,2,88,2,88,2,2,2,1,3,4,2,2,7,1,13,66
"2042",1,0,1,1,2,1,88,3,88,2,5,5,2,1,4,1,2,7,1,66,66
"2043",1,0,1,1,1,1,88,2,88,2,2,2,1,1,5,2,2,7,1,66,26
"2044",2,0,2,2,7,7,88,7,88,5,5,4,4,4,1,1,3,1,7,66,3
"2045",1,0,2,1,2,2,88,3,88,4,2,2,3,2,2,1,2,3,3,66,66
"2046",2,0,2,2,7,7,88,7,88,5,5,4,6,3,3,1,2,1,7,7,66
"2047",2,0,2,2,7,7,88,7,88,5,5,5,4,3,4,3,3,1,7,66,3
"2048",4,0,2,3,7,7,88,7,88,5,5,3,7,3,4,5,1,1,7,66,9
"2049",2,0,2,2,4,3,88,4,88,5,5,5,4,3,3,2,2,4,4,66,8
"2050",4,0,4,4,4,4,88,4,88,3,3,2,4,2,5,4,2,6,2,66,6
"2051",2,0,2,2,7,7,88,7,88,5,5,5,4,2,3,1,2,7,7,6,66
"2052",2,0,2,3,7,5,88,5,88,4,5,4,4,2,3,1,3,3,5,7,66
"2053",4,0,2,2,7,7,88,7,88,5,5,5,4,5,1,1,3,1,7,3,66
"2054",4,0,4,2,7,4,88,7,88,5,5,5,5,3,1,1,4,1,4,10,66
"2055",2,0,2,2,7,5,88,7,88,5,5,4,4,5,1,2,3,1,7,66,14
"2056",4,0,4,4,3,3,88,3,88,4,2,3,3,2,3,3,3,3,3,4,66
"2057",2,0,2,2,7,7,88,7,88,5,5,4,5,4,3,2,3,1,7,66,66
"2058",2,0,2,2,7,7,88,7,88,5,4,3,4,2,1,1,1,1,7,66,16
"2059",4,0,2,2,6,6,88,6,88,5,5,5,4,3,1,1,3,7,7,66,2
"2060",4,0,2,2,7,7,88,7,88,5,5,4,6,2,1,1,3,1,7,66,18
"2061",1,0,1,1,2,3,88,2,88,2,3,3,5,4,1,1,1,6,5,15,66
"2062",1,0,1,1,1,1,88,2,88,1,2,5,1,2,4,1,1,7,1,9,66
"2063",2,0,2,2,7,6,88,7,88,5,5,5,4,2,4,1,2,3,6,22,66
"2064",2,0,3,2,1,1,88,1,88,1,3,3,3,3,1,1,4,4,4,66,66
"2065",3,0,3,1,6,7,88,7,88,5,5,5,4,1,3,1,2,7,4,66,24
"2066",1,0,1,1,1,1,88,1,88,1,5,5,4,1,4,1,3,7,1,66,9
"2067",1,0,1,1,1,1,88,1,88,1,2,2,3,3,2,3,2,7,7,66,66
"2068",4,0,2,2,6,3,88,5,88,3,5,5,4,5,1,1,1,4,4,66,14
"2069",1,0,1,1,1,1,88,1,88,1,1,1,1,1,3,2,1,7,1,13,66
"2070",2,0,2,2,7,6,88,7,88,5,5,4,6,5,1,2,2,1,7,66,5
"2071",1,1,1,1,1,1,88,1,88,1,1,5,1,5,1,1,1,1,1,66,66
"2072",2,0,2,2,3,2,88,2,88,3,4,4,4,4,3,2,2,3,4,66,7
"2073",4,0,1,1,2,1,88,2,88,2,5,2,1,1,3,3,3,7,1,66,19
"2074",2,0,2,2,7,7,88,7,88,5,5,5,7,5,3,1,3,1,7,4,66
"2075",4,0,4,4,1,1,88,1,88,1,3,3,4,5,4,4,4,7,7,66,66
"2076",2,0,2,2,7,6,88,7,88,5,5,5,6,2,3,1,2,1,7,66,66
"2077",1,0,1,1,1,1,88,1,88,1,1,5,2,5,2,1,3,7,1,20,66
"2078",4,0,2,3,7,6,88,5,88,5,2,3,3,1,3,2,3,2,7,16,66
"2079",4,0,2,2,3,2,88,3,88,4,2,2,3,2,1,1,4,4,2,66,66
"2080",4,0,1,1,1,1,88,2,88,1,1,3,2,1,3,2,4,7,1,66,16
"2081",1,0,1,1,1,1,88,1,88,1,3,1,1,2,5,5,4,7,1,13,66
"2082",2,0,2,2,7,6,88,7,88,5,4,4,4,1,1,1,3,1,7,66,66
"2083",2,0,2,2,7,6,88,6,88,5,5,5,3,4,2,1,3,1,7,66,66
"2084",4,0,3,2,6,6,88,4,88,4,3,3,4,3,3,1,2,1,7,66,66
"2085",2,0,2,2,7,4,88,4,88,5,3,5,6,3,5,1,2,1,7,66,66
"2086",1,0,1,1,1,1,88,1,88,1,2,3,1,1,3,1,1,7,1,66,21
"2087",2,0,2,2,6,5,88,5,88,2,4,3,2,3,2,2,3,1,7,11,66
"2088",4,0,2,2,6,3,88,2,88,4,5,4,5,5,1,2,1,1,5,66,10
"2089",1,0,1,1,1,1,88,1,88,1,1,2,4,1,4,3,2,7,1,66,66
"2090",2,0,3,3,3,2,88,2,88,2,3,2,3,2,1,1,2,5,3,66,16
"2091",1,0,1,1,1,1,88,1,88,1,2,4,1,1,4,1,2,7,1,12,66
"2092",2,0,2,2,7,6,88,7,88,5,4,2,4,2,4,2,2,1,7,7,66
"2093",1,0,1,1,2,2,88,2,88,1,2,4,1,2,4,2,1,7,1,66,66
"2094",2,0,2,2,7,7,88,7,88,5,5,5,7,4,1,1,2,1,7,22,66
"2095",2,1,2,2,7,7,88,7,88,5,5,2,3,4,1,1,1,2,2,66,66
"2096",2,0,2,2,7,7,88,6,88,5,3,4,4,2,2,2,2,1,7,4,66
"2097",1,0,1,1,1,2,88,2,88,1,4,3,4,4,1,1,2,7,1,66,3
"2098",1,0,1,1,1,1,88,1,88,1,5,4,1,1,4,2,2,7,1,26,66
"2099",1,0,1,1,2,4,88,3,88,1,4,2,3,2,4,2,3,6,7,66,66
"2100",4,0,1,1,1,1,88,3,88,1,1,4,1,3,4,2,2,7,1,66,11
"2101",1,0,1,1,1,1,88,1,88,1,2,3,1,1,2,2,2,7,1,14,66
"2102",2,0,2,2,7,7,88,7,88,5,4,4,5,1,4,1,2,1,7,66,6
"2103",1,1,1,1,1,2,88,1,88,1,1,5,1,5,1,1,9,1,1,66,22
"2104",1,1,2,2,2,3,88,3,88,1,2,4,2,4,2,2,2,3,2,22,66
"2105",4,0,4,4,3,4,88,4,88,3,5,3,4,3,1,3,4,5,2,66,66
"2106",2,0,2,2,7,7,88,7,88,5,2,4,3,1,2,1,2,1,7,7,66
"2107",3,0,3,3,3,2,88,3,88,4,4,3,4,3,3,3,3,6,4,66,66
"2108",1,0,2,1,1,1,88,1,88,1,1,5,1,5,1,1,1,2,1,20,66
"2109",1,0,1,1,2,2,88,2,88,2,4,2,2,1,4,4,2,7,1,66,25
"2110",3,0,2,2,7,6,88,7,88,5,5,4,5,1,4,1,3,3,5,66,21
"2111",2,0,2,2,7,6,88,7,88,5,5,5,4,3,5,2,3,2,6,66,66
"2112",4,0,2,2,7,7,88,7,88,5,5,5,4,4,1,1,2,1,7,66,66
"2113",4,0,4,2,5,2,88,4,88,2,5,5,3,4,4,1,3,6,2,66,66
"2114",1,0,1,1,1,1,88,1,88,1,1,4,1,5,1,1,1,1,1,25,66
"2115",4,0,1,1,1,1,88,1,88,1,1,2,2,1,1,4,2,7,1,12,66
"2116",2,0,3,1,5,4,88,1,88,3,3,5,2,3,2,3,1,3,5,66,2
"2117",4,0,1,1,2,2,88,4,88,2,5,3,4,2,4,2,2,7,1,66,3
"2118",4,0,4,4,7,7,88,7,88,5,3,1,5,4,4,5,4,4,2,1,66
"2119",2,0,2,2,7,7,88,7,88,5,5,5,3,4,2,1,3,1,7,66,66
"2120",2,0,4,2,4,5,88,5,88,4,5,5,4,4,1,1,3,3,3,66,66
"2121",1,0,2,1,3,2,88,4,88,1,1,4,5,2,2,1,2,1,3,21,66
"2122",4,0,2,3,7,7,88,7,88,5,5,5,5,5,1,1,3,1,7,66,66
"2123",3,0,2,2,7,7,88,6,88,5,4,4,6,5,3,2,2,1,7,24,66
"2124",1,0,1,1,1,1,88,2,88,2,5,4,2,1,2,2,2,7,1,25,66
"2125",2,0,2,2,7,6,88,7,88,5,5,5,5,4,1,1,3,1,7,66,66
"2126",1,0,1,1,1,3,88,2,88,1,1,2,2,2,2,2,1,1,1,22,66
"2127",4,0,1,1,7,99,88,7,88,5,5,1,7,1,5,5,4,7,7,9,66
"2128",1,1,2,2,3,2,88,3,88,2,2,3,5,2,3,2,2,2,4,66,66
"2129",2,0,2,2,7,7,88,7,88,5,5,5,7,5,4,1,3,1,7,18,66
"2130",1,0,1,1,1,1,88,2,88,1,1,3,1,4,2,1,2,7,1,66,6
"2131",4,0,3,3,3,4,88,4,88,4,4,4,3,5,3,2,3,3,4,1,66
"2132",2,0,3,2,5,4,88,6,88,4,3,2,7,5,2,3,3,3,6,66,66
"2133",4,0,2,2,7,7,88,7,88,5,4,4,3,3,4,2,3,1,6,7,66
"2134",2,0,2,3,4,6,88,6,88,4,3,2,1,4,4,3,2,6,2,23,66
"2135",2,0,2,2,7,5,88,7,88,5,5,4,5,2,3,2,2,1,6,66,66
"2136",1,0,2,2,5,5,88,3,88,4,4,2,3,2,5,3,3,3,5,66,66
"2137",1,0,1,1,1,1,88,1,88,1,2,3,1,2,5,3,1,7,1,23,66
"2138",2,0,2,2,6,4,88,4,88,5,4,4,5,2,3,1,3,1,7,21,66
"2139",2,0,2,2,7,6,88,5,88,5,5,4,4,2,3,3,3,2,6,20,66
"2140",4,0,2,2,6,5,88,6,88,4,4,4,4,1,2,1,2,2,6,13,66
"2141",1,0,1,1,1,1,88,3,88,1,4,2,2,3,3,2,3,7,1,66,24
"2142",4,0,1,1,2,2,88,2,88,2,5,4,2,2,2,2,4,6,2,66,66
"2143",2,0,2,2,7,7,88,7,88,4,4,2,4,4,1,1,4,2,1,66,66
"2144",4,0,4,2,6,4,88,4,88,5,5,4,4,5,3,2,2,1,7,66,66
"2145",1,0,1,1,2,2,88,2,88,2,3,3,5,2,3,2,2,6,2,66,14
"2146",2,0,2,2,7,7,88,7,88,5,5,5,7,2,1,1,3,1,7,66,66
"2147",1,1,1,1,1,1,88,1,88,1,1,5,1,5,1,1,1,1,1,19,66
"2148",4,0,2,2,2,4,88,5,88,3,2,2,3,1,5,4,3,4,4,66,66
"2149",1,0,1,1,3,4,88,4,88,3,4,4,5,4,5,1,2,5,3,7,66
"2150",1,0,2,2,4,4,88,4,88,3,3,1,4,1,5,5,3,4,4,66,66
"2151",1,0,1,1,2,1,88,4,88,2,1,2,2,1,3,1,2,7,1,9,66
"2152",1,0,4,4,5,3,88,3,88,2,2,3,3,3,3,3,2,3,3,66,66
"2153",2,0,2,2,7,7,88,7,88,5,5,5,4,2,2,1,2,1,7,9,66
"2154",4,0,3,2,4,5,88,6,88,4,5,5,3,5,2,1,2,7,1,66,66
"2155",2,1,2,3,5,2,88,5,88,2,2,4,3,2,1,1,2,4,4,66,66
"2156",1,0,1,1,2,3,88,3,88,4,3,2,4,5,1,3,2,4,4,1,66
"2157",1,0,1,1,1,1,88,1,88,1,4,2,1,1,4,3,2,7,1,66,66
"2158",1,0,1,1,1,1,88,1,88,1,4,4,1,1,5,1,2,7,1,6,66
"2159",4,0,4,4,7,5,88,7,88,4,3,3,3,2,3,3,3,2,5,66,26
"2160",4,0,1,1,3,2,88,3,88,2,4,3,1,1,3,2,2,7,3,66,66
"2161",1,0,1,1,1,1,88,1,88,1,3,3,1,5,1,1,2,7,1,66,7
"2162",3,0,1,1,1,1,88,2,88,1,5,2,1,2,4,3,2,7,1,66,4
"2163",1,0,1,1,2,2,88,2,88,2,4,2,2,2,3,1,2,7,1,22,66
"2164",4,0,3,2,3,3,88,4,88,4,2,3,3,2,3,3,2,4,4,5,66
"2165",4,0,1,1,5,2,88,5,88,5,1,4,1,2,4,2,3,6,2,66,8
"2166",2,0,2,2,7,7,88,7,88,5,4,5,4,5,5,1,2,1,7,6,66
"2167",4,0,1,1,2,3,88,4,88,2,5,4,4,2,5,3,2,7,1,66,1
"2168",4,0,3,3,7,6,88,7,88,5,5,4,4,2,2,1,3,1,7,3,66
"2169",4,0,2,1,2,7,88,5,88,5,1,5,7,1,3,1,1,1,1,66,20
"2170",2,0,3,3,3,4,88,4,88,5,4,3,4,3,4,2,3,1,6,66,66
"2171",3,0,2,2,7,6,88,6,88,5,4,3,5,2,3,3,2,1,7,66,66
"2172",2,1,2,2,7,7,88,7,88,5,1,5,3,2,3,2,2,1,5,11,66
"2173",2,0,2,2,7,7,88,7,88,5,5,5,7,2,3,1,3,1,7,66,66
"2174",1,0,1,1,1,1,88,1,88,1,4,2,1,2,4,4,2,7,1,23,66
"2175",2,0,2,2,7,7,88,7,88,5,5,5,3,3,4,1,3,1,7,66,11
"2176",2,0,2,2,7,6,88,7,88,5,5,3,4,5,2,2,3,1,7,20,66
"2177",1,0,1,1,2,1,88,2,88,2,3,2,4,2,4,3,2,7,1,66,66
"2178",4,0,4,2,5,6,88,6,88,5,3,3,1,3,3,3,4,1,4,66,19
"2179",4,0,4,4,7,7,88,7,88,5,5,3,3,1,3,2,3,4,4,24,66
"2180",1,0,1,1,3,2,88,3,88,2,2,3,2,3,4,1,2,7,1,66,3
"2181",1,0,1,1,1,1,88,2,88,1,5,5,1,1,4,1,4,7,1,6,66
"2182",4,0,4,4,6,6,88,6,88,5,3,2,2,2,5,5,4,2,2,66,9
"2183",2,0,2,2,6,4,88,6,88,4,5,5,3,1,1,1,3,2,6,10,66
"2184",4,0,1,1,3,2,88,3,88,2,4,4,4,2,4,2,2,6,2,5,66
"2185",1,0,2,2,5,5,88,5,88,3,4,4,3,3,2,2,4,4,4,66,66
"2186",1,0,1,1,1,2,88,2,88,1,2,2,2,2,4,3,2,7,1,66,66
"2187",4,0,1,1,1,1,88,2,88,1,2,3,1,2,3,3,4,7,1,66,1
"2188",1,0,2,2,6,6,88,5,88,5,3,2,6,1,5,3,3,1,7,9,66
"2189",2,0,2,2,6,6,88,7,88,5,5,4,6,5,4,4,2,4,4,66,66
"2190",2,0,2,2,7,7,88,7,88,5,5,5,7,5,3,1,3,1,7,10,66
"2191",1,1,1,1,1,1,88,1,88,1,1,2,2,4,2,2,2,1,1,66,66
"2192",2,0,2,2,7,6,88,7,88,5,5,5,6,5,4,4,3,1,7,10,66
"2193",2,0,2,3,7,7,88,7,88,5,5,5,2,1,3,1,3,1,7,19,66
"2194",2,0,2,2,7,7,88,7,88,5,5,3,6,4,2,2,3,1,7,6,66
"2195",1,0,1,1,2,1,88,1,88,1,5,3,1,2,4,3,2,7,1,66,18
"2196",1,0,1,1,1,1,88,4,88,1,1,5,1,4,1,2,1,1,2,66,23
"2197",3,0,1,1,2,2,88,2,88,2,3,2,2,2,5,3,1,7,1,66,66
"2198",2,0,2,2,7,7,88,7,88,5,5,4,6,1,4,2,2,1,7,66,4
"2199",2,0,2,3,7,5,88,4,88,5,5,5,3,3,1,1,3,1,5,66,66
"2200",1,0,1,1,2,2,88,1,88,2,4,3,3,4,2,3,3,7,1,66,66
"2201",2,0,2,2,7,2,88,4,88,5,2,5,5,3,3,2,1,2,4,66,66
"2202",1,0,1,1,3,2,88,2,88,3,5,3,2,1,3,2,2,7,1,66,66
"2203",2,0,2,3,2,2,88,2,88,2,2,2,2,2,3,2,3,5,2,7,66
"2204",2,0,2,3,7,7,88,7,88,5,5,2,3,5,3,1,3,1,7,66,4
"2205",4,0,2,2,6,6,88,5,88,5,5,3,2,4,1,2,2,3,6,66,11
"2206",1,0,1,1,1,2,88,1,88,1,1,4,3,1,1,3,2,1,1,66,23
"2207",4,0,4,4,4,4,88,4,88,3,4,2,3,2,3,3,2,4,4,66,66
"2208",1,0,1,1,1,1,88,1,88,1,1,5,4,5,1,1,4,7,1,66,66
"2209",1,0,1,1,1,1,88,1,88,1,2,3,1,1,4,1,4,7,1,66,18
"2210",4,0,4,4,3,3,88,5,88,2,5,2,4,2,4,3,2,3,2,21,66
"2211",2,0,2,2,7,6,88,7,88,5,5,5,3,5,3,1,2,1,7,66,18
"2212",3,0,3,3,7,7,88,7,88,5,4,5,7,3,1,1,4,1,1,7,66
"2213",1,1,1,1,3,3,88,2,88,4,2,4,1,4,4,2,2,2,3,7,66
"2214",4,1,2,2,7,6,88,7,88,5,4,2,4,1,4,4,3,1,7,66,66
"2215",1,0,1,1,1,1,88,2,88,1,4,2,2,1,4,4,2,7,1,13,66
"2216",4,0,4,4,5,4,88,4,88,5,3,2,4,3,4,4,4,4,4,66,1
"2217",1,0,1,1,2,2,88,2,88,3,4,2,4,3,3,3,3,7,1,66,66
"2218",1,0,1,1,1,1,88,2,88,2,2,4,2,2,4,2,2,7,1,66,3
"2219",2,0,2,2,7,7,88,7,88,5,2,4,6,2,3,2,3,1,7,4,66
"2220",1,0,1,1,1,1,88,1,88,1,1,2,1,1,5,1,1,7,1,6,66
"2221",1,0,1,1,1,1,88,1,88,1,3,2,4,1,5,4,2,7,1,66,66
"2222",2,0,2,3,7,7,88,7,88,5,5,5,6,1,3,1,4,1,7,66,21
"2223",2,0,2,2,7,5,88,6,88,5,4,2,4,2,4,4,2,1,7,66,66
"2224",2,0,2,2,3,2,88,3,88,1,2,5,2,2,2,1,2,6,5,66,23
"2225",2,1,2,2,7,7,88,7,88,5,5,5,6,5,1,1,3,1,7,24,66
"2226",4,0,1,1,2,7,88,3,88,2,5,3,7,3,4,3,2,4,4,2,66
"2227",4,0,2,1,3,1,88,4,88,4,5,5,2,4,4,1,2,7,1,22,66
"2228",4,0,1,1,3,2,88,2,88,4,5,4,2,4,3,1,2,7,1,66,16
"2229",4,0,4,4,4,4,88,4,88,5,5,1,7,3,3,3,4,4,4,2,66
"2230",2,0,2,4,4,7,88,7,88,5,5,5,7,3,3,3,1,7,4,66,66
"2231",3,0,3,2,6,5,88,7,88,5,5,5,6,3,4,1,3,1,7,66,66
"2232",1,0,3,3,3,3,88,3,88,3,5,5,3,1,4,1,2,7,1,66,66
"2233",1,0,2,1,1,1,88,2,88,1,4,2,4,1,3,1,4,7,7,66,5
"2234",4,0,4,4,7,7,88,7,88,4,4,4,4,2,3,2,4,1,7,66,10
"2235",1,1,1,1,1,1,88,1,88,1,1,3,1,1,3,3,1,7,1,4,66
"2236",2,0,2,4,7,4,88,7,88,5,5,5,4,2,3,1,4,1,7,66,66
"2237",2,1,2,2,7,4,88,7,88,5,5,4,5,3,3,1,3,1,7,5,66
"2238",4,0,2,2,7,7,88,7,88,5,5,4,6,4,3,2,4,1,7,66,66
"2239",4,0,3,3,4,4,88,4,88,3,4,3,4,3,3,4,3,4,4,66,66
"2240",2,0,2,2,7,4,88,4,88,5,3,3,4,3,3,3,3,1,4,8,66
"2241",4,0,2,1,3,3,88,5,88,4,5,3,2,2,2,4,2,7,3,4,66
"2242",2,0,2,3,7,4,88,7,88,5,5,5,4,4,3,1,2,1,7,66,66
"2243",4,0,4,4,4,4,88,4,88,3,3,3,4,3,3,3,4,4,4,66,1
"2244",2,0,2,3,6,6,88,6,88,5,4,3,4,3,2,3,2,3,4,11,66
"2245",2,0,2,2,7,6,88,7,88,5,5,3,4,2,1,3,3,2,7,66,2
"2246",1,0,1,1,2,2,88,2,88,4,2,4,4,1,1,1,2,6,1,66,66
"2247",4,0,2,2,6,3,88,7,88,4,2,3,3,3,4,1,3,5,2,21,66
"2248",4,0,4,4,3,3,88,6,88,4,2,4,3,4,3,2,4,3,5,66,66
"2249",4,0,2,2,7,7,88,7,88,5,5,5,4,5,4,1,3,1,7,7,66
"2250",1,1,1,1,1,1,88,3,88,1,2,3,2,4,3,3,3,2,3,66,66
"2251",4,0,3,2,5,4,88,4,88,4,4,2,4,2,2,3,3,3,5,66,66
"2252",4,0,1,2,2,3,88,2,88,3,2,4,3,3,3,3,2,4,2,66,7
"2253",4,0,2,2,5,4,88,4,88,3,3,3,4,3,2,2,4,4,4,66,3
"2254",4,0,3,2,3,4,88,6,88,4,3,3,4,2,2,3,2,3,4,66,7
"2255",4,0,1,1,7,6,88,7,88,1,4,2,2,2,2,1,2,5,6,66,66
"2256",2,0,3,3,6,4,88,7,88,5,5,4,4,5,3,2,2,7,1,66,66
"2257",2,0,2,2,4,5,88,3,88,3,2,3,1,3,3,3,2,4,5,3,66
"2258",2,1,2,2,2,3,88,2,88,5,2,3,3,2,2,1,2,2,3,66,66
"2259",1,1,1,2,3,2,88,2,88,1,2,2,2,2,2,2,2,2,2,21,66
